T_name,T_url,Name,Link,Headline
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Avner Ronen,,"Founder & CEO - PBLC, Inc"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Jim Lussier,,Founder and Managing Partner - Coast Ridge Group
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Jay Mixter,,Founder & Chief Navigator - Astrolabe Partners
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Hamet Watt,,Board Member - Canary Health
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Alex Horovitz,,Founder - Cloud Watch Inc.
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Tony Abate,,"COO/CFO - Echo360, Inc"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Jeff Huber,,"CEO - GRAIL, Inc."
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Steven Cinelli,,Founder - REMARQ Corporation
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Raj Kapoor,,Chief Strategy Officer - Lyft
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Tom Melcher,,Founder and CEO - Show-Score
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Ravi Mhatre,,"Founder, Managing Director - Lightspeed Venture Partners"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Christopher Geiger,,"Senior Management Team, SVP Business Development - Modern Analytics"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Hans Swildens,,Managing Director and Founder - Industry Ventures
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Martin Tantow,,"General Manager, EMEA - Kii Inc."
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Michele Law,,Chief Revenue Officer - Castlight Health
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Naren Chawla,,"Senior Director, Product Management, Big Data Platform - Salesforce"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Ed Adams,,President & CEO - Security Innovation
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Jon Karlen,,Founder - Astral Capital
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Todd Olson,,CEO / Founder - Pendo
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Adam Clark,,Chair Of The Board Of Directors - FaceMe
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Andrew Bernstein,,Managing Partner - Kearsarge Energy
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Brock Bair,,Chief Strategy Officer - EventNut
Chip Hazard,https://www.linkedin.com/in/chiphazard/,David Eisenberg,,Board Member - Ensono
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Lawrence Aragon,,"Editor in Chief - Buyouts Insider, a UCG company"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Richard Soley,,"Chairman and CEO - Object Management Group, Inc."
Chip Hazard,https://www.linkedin.com/in/chiphazard/,William Lee Goss,,Core Management - Bridgewater Associates
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Scott Nissenbaum,,Chief Investment Officer - Ben Franklin Technology Partners of Southeastern Pennsylvania
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Steve Norall,,Chief Product Officer - SurveyMonkey
Chip Hazard,https://www.linkedin.com/in/chiphazard/,John Treadway,,SVP Digital Innovation Services - Cloud Technology Partners
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Dean Zioze,,"Member and Chair of the Mergers and Acquisitions Practice - Mintz, Levin, Cohn, Ferris Glovsky and Popeo P.C."
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Daniel O'Keefe,,Managing Partner - Apax Partners
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Spencer Punter,,A helpful person - Data Collective
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Mike Walsh,,General Partner - Structure Capital
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Asheem Chandna,,Investor and Board of Directors - Innovium Inc.
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Krishna Gidwani,,"Founder & Managing Partner - Satya Ventures, LLC"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Jeffrey Bussgang,,Founder and Managing Partner - The Graduate Syndicate
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Rob Go,,Co-Founder and Partner - NextView Ventures
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Matt Fates,,Board Member - Promoboxx
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Fred Hoch,,Founder and General Partner - TechNexus Venture Collaborative
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Vera Hoffman,,CEO & co-founder - Reveal
Chip Hazard,https://www.linkedin.com/in/chiphazard/,George Hoyem,,Managing Partner - In-Q-Tel
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Ron Matros,,CEO - Content Raven
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Alex Scherbakovsky,,General Partner - AXA Strategic Ventures
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Jothy Rosenberg,,CEO - Dover Microsystems
Chip Hazard,https://www.linkedin.com/in/chiphazard/,John Burke,,Board member and investor - 410 Labs
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Ben Savage,,Managing Director - Clocktower Technology Ventures
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Dennis Doughty,,"Vice President, Technology - Lola"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Jonathan Seelig,,Board Member - Zagster
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Frank Andrasco,,Venture Capitalist - next47
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Philip Dur,,Co-Founder and Managing Partner - PeakSpan Capital
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Larry Alston,,"Advisor | Interim Executive | Consultant - Big Data, Deep Learning, Open Source, and Fin-Tech companies"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Peter Gaston,,"Principal - Common Ground Solutions, LLC"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Charlie Kemper,,CEO & Founder - Resonant Frequency Ltd
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Lucy McQuilken,,Managing Partner - AtoB Consulting
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Earl Galleher,,President - Gaga Marketing
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Larry Stybel,,Adjunct Instructor - Northeastern University
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Charlie O'Donnell,,Partner - Brooklyn Bridge Ventures
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Paul Esdale,,Business Development Consultant and M&A Advisor - Next Level Ventures LLC
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Feza Pamir,,Director Business Development - Egenera
Chip Hazard,https://www.linkedin.com/in/chiphazard/,David (Navid) Razavi,,"CEO & Co-Founder, Bouju - Bouju"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Jeff McFadden,,"CEO, Founder, Chairman, Partner -- whatever.  It's just me and a couple friends. - McJeff & Co."
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Rose O'Donnell,,"Traveler, Grandmother, Gardener, Tailor, Friend - Retired"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Doug Miller,,Chief Executive Officer - chatbox.com
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Akshay Patel,,CEO/Co-founder - TapQuality LLC
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Peter Polachi,,Managing Partner - Polachi
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Parag Patel,,"Vice-President of Worldwide Sales, HyperConverged Software - VMware"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Patrick Rafter,,Principal and Co-Founder - Rafter Communications (R)
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Niraj Shah,,CEO and Co-founder - Wayfair
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Adam Seifer,,Co-Founder - Everplans
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Colin Crawford,,"Investor - Apsalar, Inc"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Mike Grandinetti,,Chief Marketing and Corporate Strategy Officer - Reduxio Systems
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Rick Juarez,,"Managing Director - Imperial Capital, LLC"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Ben Holzman,,"Investor, Board Member - Rapid7"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Riz Virk,,Executive Director - Play Labs @ MIT
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Richard Lee,,Deputy Chief Investment Officer and Managing Partner - Westfield Capital
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Don McLagan,,Entrepreneur and Poet - Retired CEO (2008)
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Peter Nash,,Director of Professional Services - Brandeis University
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Eric Schurr,,"Member Board Of Directors - VoltDB, Inc."
Chip Hazard,https://www.linkedin.com/in/chiphazard/,David Diamond,,CEO - Precision Fabricators Limited
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Alan Warms,,President - Participate Capital
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Mike Lannon,,"CEO/Co-Founder - Koko FitClub, LLC"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Todd McCarthy,,Managing Partner - Matlin Partners
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Harry Hanson,,Partner - Feinberg Hanson LLP
Chip Hazard,https://www.linkedin.com/in/chiphazard/,George Arnold,,Managing Principal - Knightsbridge Advisers
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Patrick Sweeney,,Chairman - Entertainment Network - YPO - Young Presidents' Organization
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Michael Feinstein,,CEO - Jisto Inc.
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Brian Owen,,Operating Partner - Several PE/VC Firms
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Jack Foreman,,Advisor - Business and Product Development - JLM Pacific Epoch LLC
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Tom Hirschfeld,,Strategy Advisor - Halcyon Asset Management
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Tom Birch,,"Managing Partner, Quebec Funds - Caisse de dÌ©pÌ«t et placement du QuÌ©bec"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Eric Hjerpe,,Partner - Kepha Partners
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Kevin Conley,,President & CEO - Conley Search Group
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Greg Warnock,,"Co-Founder, Managing Director - Mercato Partners"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Mike Genstil,,"Business Development - Cloudflare, Inc."
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Michael M. Carter,,CEO & President - BizEquity
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Fabrice Klein,,Founder - KateKlein
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Chris Borneman,,Vice President & CTO - Software AG Government Solutions
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Al Noyes,,Trustee - Davis Family Foundation
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Jill Frankle,,"AVP, Strategic Ventures - The Hartford"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Jonathan Gworek,,"Partner - Morse, Barnes-Brown & Pendleton, P.C."
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Clark Waterfall,,Managing Director/co-founder - BSG Team Ventures
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Howard Hall,,Managing Director - Consult Hyperion- CHyp USA
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Fred Wang,,General Partner - Adams Street Partners
Chip Hazard,https://www.linkedin.com/in/chiphazard/,David Lee,,Managing Director - Laconia Capital Group
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Young Lee,,Managing Director - Abbott Capital
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Erik Lassila,,US Managing Partner - Peakview Capital
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Peter Blacklow,,Managing Director/General Partner - Boston Seed Capital
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Don Dodge,,Developer Advocate - Google
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Margaret Lawrence,,"VP, General Manager B2B - Wayfair"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Vinay Seth Mohta,,Advisor - Manifold
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Bryan Semple,,"General Manager, Core Group and Company Chief Marketing Officer - SmartBear Software"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Luc Hardy,,President - Sagax Inc.
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Tom Foley,,"Director, Global Health Solution Strategy - Lenovo"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Terry Halloran,,Chief Financial Officer - Quantia Inc.
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Roger Matus,,Vice President of Products and Markets - Neurala
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Bill Andrews,,Vice President of Marketing - Pedestal Software
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Glover Lawrence,,Senior Vice President of Corporate Development - Aspen Technology
Chip Hazard,https://www.linkedin.com/in/chiphazard/,David Tarrant,,Executive Director - Nubay Services
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Brian Mutert,,"President and CEO - Stratagem Partnering, Inc."
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Joe Lichtenberg,,"Senior / Executive Level Marketing Strategy, Product / Solutions Marketing and Bus Dev Consultant - Consultant"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Nicole Carrier,,Co-Founder and President - Throwback Brewery LLC
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Jason Henrichs,,Managing Director - FinTech Forge
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Francis deSouza,,Chief Executive Officer - Illumina
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Anil Chitkara,,Co-Founder and President - Evolv Technology
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Zigurd Mednieks,,Principal - Surfaceable
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Omar Hussain,,President & CEO - Imprivata
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Anthony Fiorot,,"Director, IT & Customer Support - Bowstreet Inc"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Malcolm Frank,,Member Board of Directors - FactSet
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Burt Alper,,Instructor - Stanford Graduate School of Business
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Marc Friend,,Chief Financial Officer - PubNub
Chip Hazard,https://www.linkedin.com/in/chiphazard/,ÌÉsa Aulin Ahlberg,,"Advisor, Finance - Axiomatics, Inc."
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Tony Morris,,"Investor - Flexe, Inc."
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Mika Karilahti,,Post-Graduate Student - Helsinki School of Economics
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Alexis Kopikis,,Founding Partner - Ubuntu Labs
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Keith Loris,,CEO - Sales Renewal Corporation
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Murray Berkowitz,,CEO and Founder - CTO Services
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Rick Faulk,,CEO - Locus Robotics
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Chris Greendale,,Genaral Partner - Kodiak Venture Partners
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Waikit Lau,,Advisor & Investor - Advisor & Investor
Chip Hazard,https://www.linkedin.com/in/chiphazard/,James Slavet,,Partner - Greylock Partners
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Jamie Sanger,,Partner - Daversa Partners
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Phil Gager,,Managing Director - Square 1 Bank
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Mark Morrissette,,Member Board of Directors - VideoBlocks
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Staffan Hillberg,,Partner - Wood & Hill Fastigheter AB (Real Estate)
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Barry Rosenbaum,,Managing Director - Blue Note Capital
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Nik Shah,,Managing Director - H.I.G. Growth Partners / H.I.G. Capital
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Vinit Nijhawan,,Managing Director - UnitedLex Corporation
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Jeffrey Blander,,Chief Innovation Officer and Eurekalabs - U.S. Department of State
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Steven R. Gerbsman,,Principal - Gerbsman Partners
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Thanasis Delistathis,,Managing Partner - PROOF
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Rob Vandenberg,,President and CEO - Lingotek
Chip Hazard,https://www.linkedin.com/in/chiphazard/,DD Ganguly,,President & Board member - iMerit Technology Services
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Michael A. Greeley,,General Partner - Flare Capital Partners
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Sonya Brown,,Board Member - The Learning Experience
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Brent Brown,,Managing Partner - Madison Parker Capital
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Erik Frieberg,,"SVP Product, Solutions & Cloud Marketing - VMware"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Don Bulens,,Venture Partner - Converge Venture Partners
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Steve Papa,,Founder and CEO - Parallel Wireless
Chip Hazard,https://www.linkedin.com/in/chiphazard/,John Thompson,,"Principal - Marketing Sciences, LLC."
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Brad Rosen,,Founder & CEO - Drync
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Susan Bratton,,"Trusted Hot Sex Advisor To Millions; CEO & Co-Founder, Publisher - Personal Life Media, Inc."
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Paul Barth,,CEO - Podium Data
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Nick MacShane,,Senior Managing Director - Progress Partners
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Randall Crawford,,"Managing Director - LMCG Investments, LLC"
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Joe Wisnewski,,Director of Engineering - 3D Systems
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Ran Cohen,,GM North America - Simple Magic
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Matt Golden,,Managing Director - Golden Venture Partners
Chip Hazard,https://www.linkedin.com/in/chiphazard/,Martin Kay,,"Managing Director, Strategy - Accenture"
